country,year,variety,variety_area_ha,grape_color,grape_yield_tonnes_per_ha,estimated_variety_production_tons
Italy,2010,Pavana,31.98,red,10.0,319.8
Italy,2010,Pecorello,33.75,white,10.0,337.5
Italy,2010,Pecorino,1113.72,white,10.0,11137.2
Italy,2010,Pelaverga,54.78,red,10.0,547.8
Italy,2010,Pelaverga Piccolo,5.78,red,10.0,57.800000000000004
Italy,2010,Pepella,2.91,white,10.0,29.1
Italy,2010,Perera,3.8,white,10.0,38.0
Italy,2010,Perla dei Vivi,0.74,red,10.0,7.4
Italy,2010,Perricone,228.44,red,10.0,2284.4
Italy,2010,Persan,3.0,red,10.0,30.0
Italy,2010,Petit Manseng,20.64,white,10.0,206.4
Italy,2010,Petit Rouge,83.88,red,10.0,838.8
Italy,2010,Petit Verdot,658.65,red,10.0,6586.5
Italy,2010,Piccola Nera,17.19,grey_or_gris,10.0,171.9
Italy,2010,Picolit,127.57000000000001,white,10.0,1275.7
Italy,2010,Piculit Neri,21.73,red,10.0,217.3
Italy,2010,Piedirosso,698.61,red,10.0,6986.1
Italy,2010,Pignola Valtellinese,48.56,red,10.0,485.6
Italy,2010,Pignoletto,1707.25,white,10.0,17072.5
Italy,2010,Pignolo,93.41,red,10.0,934.0999999999999
Italy,2010,Pinella,71.59,white,10.0,715.9000000000001
Italy,2010,Pinot Blanc,3085.63,white,10.0,30856.300000000003
Italy,2010,Pinot Gris,17281.0,grey_or_gris,10.0,172810.0
Italy,2010,Pinot Meunier,14.09,red,10.0,140.9
Italy,2010,Pinot Noir,5045.59,red,10.0,50455.9
Italy,2010,Plassa,91.17999999999999,red,10.0,911.8
Italy,2010,Pollera Nera,54.370000000000005,red,10.0,543.7
Italy,2010,Prie,33.3,white,10.0,333.0
Italy,2010,Primetta,23.63,grey_or_gris,10.0,236.29999999999998
Italy,2010,Prosecco,18254.52,white,10.0,182545.2
Italy,2010,Prosecco Lungo,1366.68,white,10.0,13666.800000000001
Italy,2010,Prunesta,36.18,red,10.0,361.8
Italy,2010,Pugnitello,28.46,red,10.0,284.6
Italy,2010,Quagliano,9.14,red,10.0,91.4
Italy,2010,Raboso Piave,727.6700000000001,red,10.0,7276.700000000001
Italy,2010,Raboso Veronese,276.87,red,10.0,2768.7
Italy,2010,Rambella,6.08,white,10.0,60.8
Italy,2010,Rebo,118.97,red,10.0,1189.7
Italy,2010,Recantina,9.379999999999999,red,10.0,93.79999999999998
Italy,2010,Refosco dal Peduncolo Rosso,1075.81,red,10.0,10758.099999999999
Italy,2010,Refosco di Faedis,217.44,red,10.0,2174.4
Italy,2010,Regent,6.720000000000001,red,10.0,67.2
Italy,2010,Retagliado Bianco,28.35,white,10.0,283.5
Italy,2010,Ribolla Gialla,435.32,white,10.0,4353.2
Italy,2010,Riesling,446.27,white,10.0,4462.7
Italy,2010,Ripolo,1.1500000000000001,white,10.0,11.500000000000002
Italy,2010,Rollo,50.55,white,10.0,505.5
Italy,2010,Rondinella,2479.2799999999997,red,10.0,24792.799999999996
Italy,2010,Rosciola,2.34,grey_or_gris,10.0,23.4
Italy,2010,Rossara Trentina,7.7700000000000005,red,10.0,77.7
Italy,2010,Rossese,311.74,red,10.0,3117.4
Italy,2010,Rossese Bianco,7.410000000000001,white,10.0,74.10000000000001
Italy,2010,Rossignola,188.01000000000002,red,10.0,1880.1000000000001
Italy,2010,Rossola Nera,86.17,red,10.0,861.7
Italy,2010,Roussanne,110.15,white,10.0,1101.5
Italy,2010,Roussin,3.0500000000000003,red,10.0,30.500000000000004
Italy,2010,Roviello Bianco,1.5,white,10.0,15.0
Italy,2010,Ruche,99.66,red,10.0,996.5999999999999
Italy,2010,Ruggine,1.45,white,10.0,14.5
Italy,2010,Sagrantino,994.19,red,10.0,9941.900000000001
Italy,2010,San Giuseppe Nero,191.6,red,10.0,1916.0
Italy,2010,San Lunardo,9.55,white,10.0,95.5
Italy,2010,San Martino,20.56,red,10.0,205.6
Italy,2010,San Michele,56.74,red,10.0,567.4
Italy,2010,Sanforte,0.52,red,10.0,5.2
Italy,2010,Sangiovese,71619.28,red,10.0,716192.8
Italy,2010,Santa Maria,2.88,white,10.0,28.799999999999997
Italy,2010,Sauvignon Blanc,3744.0,white,10.0,37440.0
Italy,2010,Sauvignonasse,2911.45,white,10.0,29114.5
Italy,2010,Schiava,516.64,red,10.0,5166.4
Italy,2010,Schiava Gentile,693.9,red,10.0,6939.0
Italy,2010,Schiava Grigia,65.91,red,10.0,659.0999999999999
Italy,2010,Schiava Grossa,579.9,red,10.0,5799.0
Italy,2010,Schiava Lombarda,0.1,red,10.0,1.0
Italy,2010,Schioppettino,153.81,red,10.0,1538.1
Italy,2010,Sciaglin,6.3,white,10.0,63.0
Italy,2010,Sciascinoso,93.5,red,10.0,935.0
Italy,2010,Scimiscia,4.97,white,10.0,49.699999999999996
Italy,2010,Semidano,36.43,white,10.0,364.3
Italy,2010,Sennen,10.13,red,10.0,101.30000000000001
Italy,2010,Sgavetta,46.74,red,10.0,467.40000000000003
Italy,2010,Silvaner,80.4,white,10.0,804.0
Italy,2010,Sirio,13.740000000000002,white,10.0,137.40000000000003
Italy,2010,Soperga,22.49,red,10.0,224.89999999999998
Italy,2010,Spergola,110.06,white,10.0,1100.6
Italy,2010,Susumaniello,49.64,red,10.0,496.4
Italy,2010,Syrah,6738.7699999999995,red,10.0,67387.7
Italy,2010,Sémillon,30.95,white,10.0,309.5
Italy,2010,Tannat,55.11,red,10.0,551.1
Italy,2010,Tazzelenghe,54.91,red,10.0,549.0999999999999
Italy,2010,Tempranillo,23.03,red,10.0,230.3
Italy,2010,Termarina Rossa,20.14,grey_or_gris,10.0,201.4
Italy,2010,Teroldego,796.34,red,10.0,7963.400000000001
Italy,2010,Terrano,272.16,red,10.0,2721.6000000000004
Italy,2010,Timorasso,129.29999999999998,white,10.0,1292.9999999999998
Italy,2010,Tintilia del Molise,111.11,red,10.0,1111.1
Italy,2010,Torbato,19.48,white,10.0,194.8
Italy,2010,Trebbianina,128.18,white,10.0,1281.8000000000002
Italy,2010,Trebbiano Giallo,10663.619999999999,white,10.0,106636.19999999998
Italy,2010,Trebbiano Modenese,362.52,white,10.0,3625.2
Italy,2010,Trebbiano Romagnolo,15893.470000000001,white,10.0,158934.7
Italy,2010,Trebbiano Spoletino,200.0,white,10.0,2000.0
Italy,2010,Trebbiano Toscano,22702.44,white,10.0,227024.4
Italy,2010,Trebbiano d'Abruzzo,5090.58,white,10.0,50905.8
Italy,2010,Trevisana Nera,15.44,red,10.0,154.4
Italy,2010,Tribidrag,12233.59,red,10.0,122335.9
Italy,2010,Tronto,1.62,red,10.0,16.200000000000003
Italy,2010,Turchetta,3.01,red,10.0,30.099999999999998
Italy,2010,Ucelut,9.67,white,10.0,96.7
Italy,2010,Uva Longanesi,512.47,red,10.0,5124.700000000001
Italy,2010,Uva Rara,459.69,red,10.0,4596.9
Italy,2010,Uva Tosca,70.65,red,10.0,706.5
Italy,2010,Uva del Fantini,0.15,red,10.0,1.5
Italy,2010,Uva del Tunde,1.56,red,10.0,15.600000000000001
Italy,2010,Uvalino,1.35,red,10.0,13.5
Italy,2010,Valentino Nero,20.52,red,10.0,205.2
Italy,2010,Vega,34.71,white,10.0,347.1
Italy,2010,Verdea,83.48,white,10.0,834.8000000000001
Italy,2010,Verdeca,795.4499999999999,white,10.0,7954.499999999999
Italy,2010,Verdello,287.25,white,10.0,2872.5
Italy,2010,Verdesse,7.35,white,10.0,73.5
Italy,2010,Verdicchio Bianco,3526.13,white,10.0,35261.3
Italy,2010,Verdiso,67.57,white,10.0,675.6999999999999
Italy,2010,Verduschia,11.44,white,10.0,114.39999999999999
Italy,2010,Verduzzo Friulano,807.8,white,10.0,8078.0
Italy,2010,Verduzzo Trevigiano,708.4800000000001,white,10.0,7084.800000000001
Italy,2010,Vermentino,5045.71,white,10.0,50457.1
Italy,2010,Vermentino Nero,209.84,red,10.0,2098.4
Italy,2010,Vernaccia di Oristano,271.88,white,10.0,2718.8
Italy,2010,Vernaccia di San Gimignano,522.0699999999999,white,10.0,5220.699999999999
Italy,2010,Veruccese,0.36,red,10.0,3.5999999999999996
Italy,2010,Vespaiola,94.47,white,10.0,944.7
Italy,2010,Vespolina,134.28,red,10.0,1342.8
Italy,2010,Vien de Nus,12.610000000000001,red,10.0,126.10000000000001
Italy,2010,Viognier,1210.25,white,10.0,12102.5
Italy,2010,Vitovska,49.8,white,10.0,498.0
Italy,2010,Vuillermin,4.19,red,10.0,41.900000000000006
Italy,2010,Zweigelt,36.96,red,10.0,369.6
Italy,2010,other red,15494.57,red,10.0,154945.7
Italy,2010,other white,6659.76,white,10.0,66597.6
Italy,2016,Abbuoto,18.498824440735056,red,12.3,227.5355406210412
Italy,2016,Abrusco,213.46292326466775,red,12.3,2625.5939561554137
Italy,2016,Afus Ali,41.254231006961106,white,12.3,507.42704138562164
Italy,2016,Aglianico,9627.109587990291,red,12.3,118413.44793228059
Italy,2016,Aglianicone,30.26329015795916,red,12.3,372.2384689428977
Italy,2016,Albana,782.0390841250812,white,12.3,9619.0807347385
Italy,2016,Albanello,2.071440567594005,white,12.3,25.478718981406264
Italy,2016,Albaranzeuli Bianco,2.4270095859205405,white,12.3,29.85221790682265
Italy,2016,Albaranzeuli Nero,27.51050418909465,red,12.3,338.37920152586423
Italy,2016,Albarola,95.25530169952617,white,12.3,1171.640210904172
Italy,2016,Albarossa,69.56793754372488,red,12.3,855.6856317878161
Italy,2016,Aleatico,149.02655925410278,red,12.3,1833.0266788254644
Italy,2016,Alicante Henri Bouschet,285.9107266877382,red,12.3,3516.7019382591798
Italy,2016,Alionza,8.56509882554138,white,12.3,105.35071555415898
Italy,2016,Ancellotta,1699.9914100206981,red,12.3,20909.89434325459
Italy,2016,Arneis,1108.2382729227952,white,12.3,13631.330756950381
Italy,2016,Arvesiniadu,12.589533874317286,white,12.3,154.85126665410263
Italy,2016,Arvine,14.126925680738152,white,12.3,173.76118587307928
Italy,2016,Avana,18.461341227513405,red,12.3,227.0744970984149
Italy,2016,Avarengo,153.19325876181333,red,12.3,1884.277082770304
Italy,2016,Baratuciat,1.747250540485767,white,12.3,21.491181647974937
Italy,2016,Barbera,15006.391975695858,red,12.3,184578.62130105906
Italy,2016,Barbera Bianca,114.29834549951545,white,12.3,1405.86964964404
Italy,2016,Barbera Sarda,69.71796098303456,red,12.3,857.5309200913251
Italy,2016,Barsaglina,8.506393870207628,red,12.3,104.62864460355382
Italy,2016,Bellone,184.02775803188644,white,12.3,2263.541423792203
Italy,2016,Biancame,1336.040725545057,white,12.3,16433.300924204203
Italy,2016,Bianchetta Trevigiana,11.568056354405996,white,12.3,142.28709315919377
Italy,2016,Bianco d'Alessano,38.28281646836044,white,12.3,470.8786425608334
Italy,2016,Biancolella,22.62091281094508,white,12.3,278.2372275746245
Italy,2016,Biancone di Portoferraio,30.678752899163023,white,12.3,377.3486606597052
Italy,2016,Blauer Portugieser,51.184530441203364,red,12.3,629.5697244268014
Italy,2016,Blauer Wildbacher,2.8514982649120726,red,12.3,35.07342865841849
Italy,2016,Blaufränkisch,27.705174070236133,red,12.3,340.77364106390445
Italy,2016,Bombino Bianco,1137.7655522353293,white,12.3,13994.51629249455
Italy,2016,Bombino Nero,865.3389188220497,red,12.3,10643.668701511211
Italy,2016,Bonamico,12.221741974187053,red,12.3,150.32742628250077
Italy,2016,Bonarda Piemontese,5926.38739904458,red,12.3,72894.56500824833
Italy,2016,Bonda,7.437155484258402,red,12.3,91.47701245637835
Italy,2016,Bosco,49.64674139662403,white,12.3,610.6549191784756
Italy,2016,Bracciola Nera,3.6039931735376163,red,12.3,44.32911603451268
Italy,2016,Brachetto del Piemonte,1691.8887338912334,red,12.3,20810.231426862174
Italy,2016,Bric,1.4201088211601256,red,12.3,17.467338500269545
Italy,2016,Bronner,1.6545596484770158,white,12.3,20.351083676267294
Italy,2016,Bussanello,3.054333260234808,white,12.3,37.56829910088814
Italy,2016,Cabernet Franc,5589.6317289285325,red,12.3,68752.47026582096
Italy,2016,Cabernet Sauvignon,14240.375584861147,red,12.3,175156.61969379213
Italy,2016,Caddiu,83.46825194045208,red,12.3,1026.6594988675606
Italy,2016,Caloria,45.3520587957882,red,12.3,557.8303231881949
Italy,2016,Canaiolo Nero,1031.130946716617,red,12.3,12682.91064461439
Italy,2016,Capolongo,0.491736397717765,white,12.3,6.04835769192851
Italy,2016,Carica l'Asino,5.464924199676465,white,12.3,67.21856765602053
Italy,2016,Carmenère,634.5686666593457,red,12.3,7805.194599909953
Italy,2016,Carricante,34.835685830389664,white,12.3,428.4789357137929
Italy,2016,Casavecchia,86.44831184553075,red,12.3,1063.3142357000283
Italy,2016,Casetta,13.565505992761333,red,12.3,166.8557237109644
Italy,2016,Castiglione,4.371620378783797,red,12.3,53.77093065904071
Italy,2016,Catalanesca,6.85364034326655,white,12.3,84.29977622217856
Italy,2016,Catanese Nero,6.865452146835361,red,12.3,84.44506140607494
Italy,2016,Catarratto Bianco,28563.017951835373,white,12.3,351325.1208075751
Italy,2016,Cavrara,1.4401718471186498,red,12.3,17.714113719559393
Italy,2016,Cellerina,1.6003437179181317,red,12.3,19.684227730393022
Italy,2016,Centesimino,25.01876036640511,red,12.3,307.7307525067829
Italy,2016,Cesanese,445.8705832552947,red,12.3,5484.208174040125
Italy,2016,Chardonnay,19768.684959426584,white,12.3,243154.825000947
Italy,2016,Chasselas,11.436919895011258,white,12.3,140.67411470863848
Italy,2016,Chatus,9.000628429268088,red,12.3,110.7077296799975
Italy,2016,Chenin Blanc,7.041584403987137,white,12.3,86.61148816904179
Italy,2016,Cianorie,1.324628121443473,red,12.3,16.292925893754717
Italy,2016,Ciliegiolo,896.5052908015266,red,12.3,11027.015076858777
Italy,2016,Cinsaut,4.055294786500383,red,12.3,49.88012587395471
Italy,2016,Cividin,4.232942384064299,white,12.3,52.06519132399088
Italy,2016,Clairette,25.012715044955073,white,12.3,307.6563950529474
Italy,2016,Cococciola,1670.7477550734175,white,12.3,20550.197387403037
Italy,2016,Coda di Volpe Bianca,76.75748117927479,white,12.3,944.11701850508
Italy,2016,Colombana Nera,16.482649306405577,red,12.3,202.7365864687886
Italy,2016,Corbina Vicentina,12.25285237883003,red,12.3,150.71008425960937
Italy,2016,Cordenossa,1.7361888809557335,red,12.3,21.355123235755524
Italy,2016,Cornalin,9.105278871272846,red,12.3,111.99493011665601
Italy,2016,Cornarea,8.094011280849129,red,12.3,99.5563387544443
Italy,2016,Cortese,2404.9845760068933,white,12.3,29581.31028488479
Italy,2016,Corvina Veronese,6221.695560521823,red,12.3,76526.85539441842
Italy,2016,Corvinone,1140.0621480837947,red,12.3,14022.764421430675
Italy,2016,Cove,6.102007295228028,white,12.3,75.05468973130475
Italy,2016,Croatina,2678.2541293198487,red,12.3,32942.52579063414
Italy,2016,Crovassa,0.26473594576591847,red,12.3,3.2562521329207974
Italy,2016,Côt,178.21314358449015,red,12.3,2192.021666089229
Italy,2016,Damaschino,52.33118512300483,white,12.3,643.6735770129594
Italy,2016,Dindarella,5.020045045833038,red,12.3,61.74655406374637
Italy,2016,Diolinoir,2.1130952988138456,red,12.3,25.991072175410302
Italy,2016,Dolcetto,4381.245366293478,red,12.3,53889.318005409776
Italy,2016,Dolciame,6.004900262038481,white,12.3,73.86027322307332
Italy,2016,Douce Noire,629.8802297686996,red,12.3,7747.526826155005
Italy,2016,Doux d'Henry,6.114635452269698,red,12.3,75.21001606291729
Italy,2016,Drupeggio,81.03157391701097,white,12.3,996.688359179235
Italy,2016,Durella,480.10864826575346,white,12.3,5905.336373668768
Italy,2016,Enantio,177.7315049806011,red,12.3,2186.0975112613937
Italy,2016,Erbaluce,315.71076695348313,white,12.3,3883.242433527843
Italy,2016,Erbamat,1.5353450718013912,white,12.3,18.884744383157113
Italy,2016,Ervi,3.399156473032972,red,12.3,41.809624618305556
Italy,2016,Falanghina,322.7635984245143,white,12.3,3969.9922606215264
Italy,2016,Falanghina Flegrea,3634.0,white,12.3,44698.200000000004
Italy,2016,Fenile,0.8125444748587387,white,12.3,9.994297040762486
Italy,2016,Fertilia,2.039528784070171,red,12.3,25.086204044063102
Italy,2016,Fiano,2086.694833813994,white,12.3,25666.346455912128
Italy,2016,Flavis,2.643942973099667,white,12.3,32.520498569125905
Italy,2016,Fogarina,2.9581073672479854,red,12.3,36.38472061715022
Italy,2016,Foglia Tonda,68.33204229664092,red,12.3,840.4841202486833
Italy,2016,Forastera,8.381301106875975,white,12.3,103.0900036145745
Italy,2016,Forgiarin,2.790993617033566,red,12.3,34.32922148951286
Italy,2016,Forsellina,6.5913137962429404,red,12.3,81.07315969378817
Italy,2016,Fortana,469.4409751689147,red,12.3,5774.123994577651
Italy,2016,Francavidda,1.5513362758608709,white,12.3,19.081436193088713
Italy,2016,Frappato,579.7581893977567,red,12.3,7131.025729592408
Italy,2016,Freisa,514.0000294703194,red,12.3,6322.200362484929
Italy,2016,Fubiano,2.370633449875555,white,12.3,29.158791433469325
Italy,2016,Fumin,25.052679716900624,red,12.3,308.14796051787766
Italy,2016,Gaglioppo,4625.733614693141,red,12.3,56896.52346072564
Italy,2016,Gamaret,10.115675298779895,red,12.3,124.42280617499272
Italy,2016,Gamay Noir,63.890008023335575,red,12.3,785.8470986870276
Italy,2016,Gamba Rossa,0.47786970382836336,red,12.3,5.87779735708887
Italy,2016,Garanoir,3.9332005723786336,red,12.3,48.378367040257196
Italy,2016,Garganega,8521.626573515758,white,12.3,104816.00685424382
Italy,2016,Garnacha Tinta,5420.939931046715,red,12.3,66677.5611518746
Italy,2016,Gewürztraminer,1320.970160574305,white,12.3,16247.932975063954
Italy,2016,Ginestra,0.5057867883703525,white,12.3,6.221177496955336
Italy,2016,Giro Nero,136.22918216800355,red,12.3,1675.6189406664437
Italy,2016,Goldtraminer,4.853849478788335,white,12.3,59.702348589096516
Italy,2016,Gosen,0.0905343841592954,red,12.3,1.1135729251593336
Italy,2016,Graciano,436.60422149906617,red,12.3,5370.231924438514
Italy,2016,Grapariol,2.3302113139400302,white,12.3,28.661599161462373
Italy,2016,Graševina,1258.8423558655413,white,12.3,15483.76097714616
Italy,2016,Grechetto Rosso,34.91664030410486,red,12.3,429.4746757404898
Italy,2016,Grechetto di Orvieto,1823.583823637896,white,12.3,22430.08103074612
Italy,2016,Greco,20.381499977168914,white,12.3,250.69244971917766
Italy,2016,Greco Bianco,2050.3525272079264,white,12.3,25219.336084657498
Italy,2016,Greco Nero,80.36268639001251,red,12.3,988.461042597154
Italy,2016,Grignolino,911.2411827450264,red,12.3,11208.266547763826
Italy,2016,Grillo,7381.541687046119,white,12.3,90792.96275066727
Italy,2016,Groppello Gentile,78.22825489846079,red,12.3,962.2075352510677
Italy,2016,Groppello di Mocasina,24.25078306263631,red,12.3,298.2846316704266
Italy,2016,Groppello di Revo,11.840505950946849,red,12.3,145.63822319664624
Italy,2016,Grüner Veltliner,55.02174349277051,white,12.3,676.7674449610773
Italy,2016,Guardavalle,15.800565078692202,white,12.3,194.3469504679141
Italy,2016,Hrvatica,53.170926489277136,red,12.3,654.0023958181088
Italy,2016,Impigno,1.7032233846829468,white,12.3,20.949647631600246
Italy,2016,Incrocio Bianco Fedit 51,0.821710843058175,white,12.3,10.107043369615553
Italy,2016,Incrocio Bruni 54,3.473164188193837,white,12.3,42.7199195147842
Italy,2016,Incrocio Manzoni 2.15,71.69290512155787,red,12.3,881.8227329951619
Italy,2016,Incrocio Terzi 1,12.102380759394999,red,12.3,148.85928334055848
Italy,2016,Invernenga,4.931713567200699,white,12.3,60.6600768765686
Italy,2016,Inzolia,4740.058042242365,white,12.3,58302.713919581096
Italy,2016,Italica,47.30324901280717,white,12.3,581.8299628575282
Italy,2016,Kerner,16.0243844831401,white,12.3,197.09992914262324
Italy,2016,Korinthiaki,17.07086616655873,red,12.3,209.9716538486724
Italy,2016,Königin der Weingärten,8.842323958782888,white,12.3,108.76058469302953
Italy,2016,Lacrima di Morro d'Alba,252.04952227014996,red,12.3,3100.209123922845
Italy,2016,Lagarino Bianco,5.5908607330337246,white,12.3,68.76758701631482
Italy,2016,Lagrein,227.29766382148784,red,12.3,2795.7612650043006
Italy,2016,Lambrusca di Alessandria,58.47752627729393,red,12.3,719.2735732107154
Italy,2016,Lambrusco Barghi,2.6811953360112835,red,12.3,32.97870263293879
Italy,2016,Lambrusco Grasparossa,943.4136559065349,red,12.3,11603.98796765038
Italy,2016,Lambrusco Maestri,5609.518489451304,red,12.3,68997.07742025104
Italy,2016,Lambrusco Marani,1074.195103543997,red,12.3,13212.599773591164
Italy,2016,Lambrusco Montericco,25.485062702438036,red,12.3,313.46627123998786
Italy,2016,Lambrusco Oliva,104.20202071002157,red,12.3,1281.6848547332654
Italy,2016,Lambrusco Salamino,6227.639676725931,red,12.3,76599.96802372896
Italy,2016,Lambrusco Viadanese,58.824024344437646,red,12.3,723.5354994365831
Italy,2016,Lambrusco di Sorbara,857.617995666909,red,12.3,10548.701346702981
Italy,2016,Lecinaro,0.4428303403913159,red,12.3,5.446813186813186
Italy,2016,Lumassina,36.7432442856351,white,12.3,451.94190471331177
Italy,2016,Maceratino,38.64171377863212,white,12.3,475.2930794771751
Italy,2016,Magliocco Canino,679.0152387477108,red,12.3,8351.887436596842
Italy,2016,Magliocco Dolce,51.295004055828954,red,12.3,630.9285498866961
Italy,2016,Maiolica,12.693156659127833,red,12.3,156.12582690727237
Italy,2016,Maiolina,0.38555046240098,red,12.3,4.742270687532055
Italy,2016,Malbo Gentile,218.54075157655078,red,12.3,2688.0512443915745
Italy,2016,Malvasia Bianca Lunga,1247.2855360808478,white,12.3,15341.612093794429
Italy,2016,Malvasia Bianca di Basilicata,31.927827443660497,white,12.3,392.71227755702415
Italy,2016,Malvasia Bianca di Candia,9027.587050470518,white,12.3,111039.32072078738
Italy,2016,Malvasia Nera Lunga,13.858130235591231,red,12.3,170.45500189777215
Italy,2016,Malvasia Nera di Basilicata,39.16120695673767,red,12.3,481.6828455678734
Italy,2016,Malvasia Nera di Brindisi,1247.2219800538526,red,12.3,15340.830354662388
Italy,2016,Malvasia del Lazio,679.787768235957,white,12.3,8361.38954930227
Italy,2016,Malvasia di Candia Aromatica,1087.2362211837897,white,12.3,13373.005520560613
Italy,2016,Malvasia di Casorzo,98.65802595928412,red,12.3,1213.4937192991947
Italy,2016,Malvasia di Lipari,106.34146953038163,white,12.3,1308.0000752236942
Italy,2016,Malvasia di Schierano,82.11418734920797,red,12.3,1010.0045043952581
Italy,2016,Malvazija Istarska,272.3519235046075,white,12.3,3349.9286591066725
Italy,2016,Mammolo,26.277968666683485,red,12.3,323.2190146002069
Italy,2016,Manzoni Bianco,338.7528321567828,white,12.3,4166.659835528429
Italy,2016,Manzoni Moscato,19.26957891697245,red,12.3,237.01582067876114
Italy,2016,Manzoni Rosa,22.55938625308475,grey_or_gris,12.3,277.48045091294244
Italy,2016,Marsanne,47.49944191874119,white,12.3,584.2431356005167
Italy,2016,Marzemina Bianca,54.56500198620145,white,12.3,671.1495244302779
Italy,2016,Marzemino,784.938272699387,red,12.3,9654.740754202461
Italy,2016,Maturana Blanca,2.299783638153383,white,12.3,28.287338749286615
Italy,2016,Mayolet,5.75015328604793,red,12.3,70.72688541838954
Italy,2016,Mazuelo,1686.1892153702793,red,12.3,20740.127349054437
Italy,2016,Mazzese,57.23168094852345,red,12.3,703.9496756668384
Italy,2016,Melara,1.4998200460367292,white,12.3,18.44778656625177
