country,year,variety,grape_color,variety_area_ha,grape_yield_tonnes_per_ha,estimated_variety_production_tons,world
Argentina,2016,Ekigaina,red,1.0,7.9,7.9,New World
Argentina,2016,Fer,red,183.0,7.9,1445.6999999999998,New World
Argentina,2016,Ferral,red,31.3,7.9,247.27,New World
Argentina,2016,Fiano,white,4.9,7.9,38.71000000000001,New World
Argentina,2016,Fintendo,red,184.5,7.9,1457.55,New World
Argentina,2016,Freisa,red,5.300000000000001,7.9,41.870000000000005,New World
Argentina,2016,Gamay Noir,red,0.4,7.9,3.16,New World
Argentina,2016,Garganega,white,29.9,7.9,236.21,New World
Argentina,2016,Gargiulo 2539,red,29.1,7.9,229.89,New World
Argentina,2016,Gargiulo 4113,red,2.6,7.9,20.540000000000003,New World
Argentina,2016,Gargiulo 45803,white,10.3,7.9,81.37,New World
Argentina,2016,Garnacha Blanca,white,1.5,7.9,11.85,New World
Argentina,2016,Garnacha Tinta,red,21.9,7.9,173.01,New World
Argentina,2016,Gibi,white,784.5,7.9,6197.55,New World
Argentina,2016,Graciano,red,18.3,7.9,144.57000000000002,New World
Argentina,2016,Greco,white,0.3,7.9,2.37,New World
Argentina,2016,Greco Nero,red,356.4,7.9,2815.56,New World
Argentina,2016,Grüner Veltliner,white,7.3,7.9,57.67,New World
Argentina,2016,Lambrusco Grasparossa,red,10.8,7.9,85.32000000000001,New World
Argentina,2016,Lambrusco Maestri,red,47.7,7.9,376.83,New World
Argentina,2016,Listán Prieto,red,374.1,7.9,2955.3900000000003,New World
Argentina,2016,Malvasia,white,21.1,7.9,166.69000000000003,New World
Argentina,2016,Marsanne,white,2.1,7.9,16.59,New World
Argentina,2016,Marselan,red,9.7,7.9,76.63,New World
Argentina,2016,Maticha,white,257.0,7.9,2030.3,New World
Argentina,2016,Mazuelo,red,13.2,7.9,104.28,New World
Argentina,2016,Melon,white,1.0,7.9,7.9,New World
Argentina,2016,Merlot,red,5632.0,7.9,44492.8,New World
Argentina,2016,Monastrell,red,12.0,7.9,94.8,New World
Argentina,2016,Montepulciano,red,82.1,7.9,648.59,New World
Argentina,2016,Moscato Giallo,white,118.8,7.9,938.52,New World
Argentina,2016,Muscat Blanc à Petits Grains,white,94.2,7.9,744.1800000000001,New World
Argentina,2016,Muscat Blanc à Petits Grains (G),white,6526.1050000000005,7.9,51556.22950000001,New World
Argentina,2016,Muscat of Alexandria,white,2715.5,7.9,21452.45,New World
Argentina,2016,Nebbiolo,red,31.6,7.9,249.64,New World
Argentina,2016,Nero d'Avola,red,0.4,7.9,3.16,New World
Argentina,2016,Palomino Fino,white,103.8,7.9,820.02,New World
Argentina,2016,Pedro Giménez,white,11197.0,7.9,88456.3,New World
Argentina,2016,Petit Manseng,white,11.9,7.9,94.01,New World
Argentina,2016,Petit Verdot,red,739.6,7.9,5842.84,New World
Argentina,2016,Pinot Blanc,white,8.5,7.9,67.15,New World
Argentina,2016,Pinot Gris,grey_or_gris,400.9,7.9,3167.11,New World
Argentina,2016,Pinot Meunier,red,11.2,7.9,88.48,New World
Argentina,2016,Pinot Noir,red,1866.4,7.9,14744.56,New World
Argentina,2016,Prosecco,white,11.4,7.9,90.06,New World
Argentina,2016,Raboso Piave,red,24.1,7.9,190.39,New World
Argentina,2016,Rieslina,white,103.4,7.9,816.8600000000001,New World
Argentina,2016,Riesling,white,93.2,7.9,736.2800000000001,New World
Argentina,2016,Rondinella,red,0.3,7.9,2.37,New World
Argentina,2016,Ruby Cabernet,red,1.8,7.9,14.22,New World
Argentina,2016,Saint Jeannet,white,42.8,7.9,338.12,New World
Argentina,2016,Sangiovese,red,1837.4,7.9,14515.46,New World
Argentina,2016,Sauvignon Blanc,white,2148.0,7.9,16969.2,New World
Argentina,2016,Sauvignon Blanc (G),white,5.5,7.9,43.45,New World
Argentina,2016,Sauvignonasse,white,423.517,7.9,3345.7843000000003,New World
Argentina,2016,Savagnin Blanc,white,21.6,7.9,170.64,New World
Argentina,2016,Silvaner,white,3.4,7.9,26.86,New World
Argentina,2016,Syrah,red,12706.9,7.9,100384.51,New World
Argentina,2016,Sémillon,white,767.2,7.9,6060.880000000001,New World
Argentina,2016,Tannat,red,837.1,7.9,6613.09,New World
Argentina,2016,Tempranillo,red,6139.7,7.9,48503.63,New World
Argentina,2016,Torrontes Mendocino,white,652.5,7.9,5154.75,New World
Argentina,2016,Torrontés Riojano,white,8208.1,7.9,64843.990000000005,New World
Argentina,2016,Torrontés Sanjuanino,white,1884.8,7.9,14889.92,New World
Argentina,2016,Touriga Nacional,red,27.3,7.9,215.67,New World
Argentina,2016,Trebbiano Toscano,white,1621.5,7.9,12809.85,New World
Argentina,2016,Tribidrag,red,0.7,7.9,5.53,New World
Argentina,2016,Trincadeira,red,0.3,7.9,2.37,New World
Argentina,2016,Trousseau,red,33.7,7.9,266.23,New World
Argentina,2016,Verdelho,white,17.799999999999997,7.9,140.61999999999998,New World
Argentina,2016,Verdicchio Bianco,white,7.300000000000001,7.9,57.67000000000001,New World
Argentina,2016,Verduzzo Friulano,white,1.7,7.9,13.43,New World
Argentina,2016,Vermentino,white,1.6,7.9,12.64,New World
Argentina,2016,Viognier,white,772.7357,7.9,6104.61203,New World
Argentina,2016,other red,red,37.9,7.9,299.41,New World
Argentina,2016,other white,white,67.9,7.9,536.4100000000001,New World
Argentina,2022,Afus Ali,white,48.7666,,,New World
Argentina,2022,Aglianico,red,3.0087,,,New World
Argentina,2022,Ahmeur Bou Ahmeur,red,0.6,,,New World
Argentina,2022,Alba,unknown,26.2484,,,New World
Argentina,2022,Alicante Henri Bouschet,red,130.8596,,,New World
Argentina,2022,Alphonse Lavallée,red,315.8727,,,New World
Argentina,2022,Alvarinho,white,11.1799,,,New World
Argentina,2022,Ancellotta,red,2393.7247,,,New World
Argentina,2022,Argentina,white,4.53,,,New World
Argentina,2022,Arinarnoa,red,1.11,,,New World
Argentina,2022,Arizul,white,1294.1232,,,New World
Argentina,2022,Aspiran Bouschet,red,4435.0104,,,New World
Argentina,2022,Aurore,white,3.483,,,New World
Argentina,2022,Barbera,red,371.1242,,,New World
Argentina,2022,Beba,white,0.45,,,New World
Argentina,2022,Bicane,white,3.37,,,New World
Argentina,2022,Bombino Bianco,white,9.41,,,New World
Argentina,2022,Bonamico,red,101.5977,,,New World
Argentina,2022,Bourboulenc,white,0.2264999999999999,,,New World
Argentina,2022,Béquignol Noir,red,476.9851,,,New World
Argentina,2022,Caberinta,red,37.9456,,,New World
Argentina,2022,Cabernet Franc,red,1684.2915,,,New World
Argentina,2022,Cabernet Sauvignon,red,13468.9582,,,New World
Argentina,2022,Caladoc,red,21.1321,,,New World
Argentina,2022,Canari Noir,red,47.246,,,New World
Argentina,2022,Canela,grey_or_gris,1.1725,,,New World
Argentina,2022,Cardinal,red,417.1482,,,New World
Argentina,2022,Carmenère,red,48.7659,,,New World
Argentina,2022,Casavecchia,red,7.02,,,New World
Argentina,2022,Cereza,grey_or_gris,24834.0451,,,New World
Argentina,2022,Chardonnay,white,5522.1561,,,New World
Argentina,2022,Chenin Blanc,white,1591.9161,,,New World
Argentina,2022,Cinsaut,red,1.37,,,New World
Argentina,2022,Cornichon Blanc,white,3.743,,,New World
Argentina,2022,Corvina Veronese,red,16.842200000000002,,,New World
Argentina,2022,Corvinone,red,0.3528,,,New World
Argentina,2022,Crimson Seedless,red,0.565,,,New World
Argentina,2022,Criolla Grande,red,12530.9606,,,New World
Argentina,2022,Criolla Mediana,red,7.4666,,,New World
Argentina,2022,Croatina,red,16.346,,,New World
Argentina,2022,Côt,red,46540.5465,,,New World
Argentina,2022,Damaschino,white,382.3845,,,New World
Argentina,2022,Dauphine,white,3.4463,,,New World
Argentina,2022,Dawn Seedless,white,12.767,,,New World
Argentina,2022,Dolcetto,red,2.3717,,,New World
Argentina,2022,Douce Noire,red,17447.4201,,,New World
Argentina,2022,Ekigaina,red,0.96,,,New World
Argentina,2022,Emerald Riesling,white,0.882,,,New World
Argentina,2022,Emperatriz,red,15.5909,,,New World
Argentina,2022,Emperor,red,26.6484,,,New World
Argentina,2022,Fer,red,138.1127,,,New World
Argentina,2022,Ferral,red,30.0721,,,New World
Argentina,2022,Fiano,white,5.19,,,New World
Argentina,2022,Fiesta,white,1320.3138,,,New World
Argentina,2022,Fintendo,red,165.5442,,,New World
Argentina,2022,Flame Seedless,red,5187.6107,,,New World
Argentina,2022,Freisa,red,4.4457,,,New World
Argentina,2022,Gamay Noir,red,0.4075,,,New World
Argentina,2022,Garganega,white,28.832300000000004,,,New World
Argentina,2022,Gargiulo 102011,red,249.5811,,,New World
Argentina,2022,Gargiulo 2539,red,24.714,,,New World
Argentina,2022,Gargiulo 4113,red,2.63,,,New World
Argentina,2022,Gargiulo 45803,white,9.45,,,New World
Argentina,2022,Gargiulo 87746,unknown,0.022,,,New World
Argentina,2022,Gargiulo 88087,unknown,202.8479,,,New World
Argentina,2022,Garnacha Blanca,white,1.04,,,New World
Argentina,2022,Garnacha Tinta,red,46.9283,,,New World
Argentina,2022,Gewürztraminer,white,24.7228,,,New World
Argentina,2022,Gibi,white,639.0769,,,New World
Argentina,2022,Graciano,red,18.2974,,,New World
Argentina,2022,Greco,white,0.26,,,New World
Argentina,2022,Greco Nero,red,285.8062,,,New World
Argentina,2022,Grüner Veltliner,white,11.6684,,,New World
Argentina,2022,Isabella,red,55.865300000000005,,,New World
Argentina,2022,Italia,white,65.6848,,,New World
Argentina,2022,Kishmish Chernyi,red,23.491,,,New World
Argentina,2022,Kishmish Rozovyi,red,2.0,,,New World
Argentina,2022,Lambrusco Grasparossa,red,8.4125,,,New World
Argentina,2022,Lambrusco Maestri,red,45.8618,,,New World
Argentina,2022,Lattuario Nero,red,11.0955,,,New World
Argentina,2022,Listán Prieto,red,553.8274,,,New World
Argentina,2022,Malvasia,white,17.642400000000002,,,New World
Argentina,2022,Marsanne,white,4.0865,,,New World
Argentina,2022,Marselan,red,72.2754,,,New World
Argentina,2022,Maticha,white,198.0529,,,New World
Argentina,2022,Mazuelo,red,12.4776,,,New World
Argentina,2022,Melon,white,1.0,,,New World
Argentina,2022,Merlot,red,4703.1785,,,New World
Argentina,2022,Michele Palieri,red,2.855,,,New World
Argentina,2022,Molinara,red,0.36,,,New World
Argentina,2022,Monastrell,red,9.2002,,,New World
Argentina,2022,Montepulciano,red,51.5913,,,New World
Argentina,2022,Moscato Giallo,white,97.64,,,New World
Argentina,2022,Muscat Blanc à Petits Grains,white,60.069,,,New World
Argentina,2022,Muscat Blanc à Petits Grains (G),white,4945.5144,,,New World
Argentina,2022,Muscat of Alexandria,white,1933.0779,,,New World
Argentina,2022,Muscat of Hamburg,red,0.1517,,,New World
Argentina,2022,Nebbiolo,red,30.2403,,,New World
Argentina,2022,Negroamaro,red,0.2023,,,New World
Argentina,2022,Nero d'Avola,red,0.2536,,,New World
Argentina,2022,Nevado,white,30.401,,,New World
Argentina,2022,Palomino Fino,white,69.3801,,,New World
Argentina,2022,Pasiga,red,3.247,,,New World
Argentina,2022,Patagonia,white,17.38,,,New World
Argentina,2022,Patrizia Rosa,grey_or_gris,411.5455,,,New World
Argentina,2022,Pecorino,white,0.55,,,New World
Argentina,2022,Pedro Giménez,white,9029.0911,,,New World
Argentina,2022,Perlette,white,8.349,,,New World
Argentina,2022,Perlon,red,2.0620000000000003,,,New World
Argentina,2022,Petit Manseng,white,18.12,,,New World
Argentina,2022,Petit Verdot,red,639.1877,,,New World
Argentina,2022,Pinot Blanc,white,10.9378,,,New World
Argentina,2022,Pinot Gris,grey_or_gris,521.1454,,,New World
Argentina,2022,Pinot Meunier,red,10.8,,,New World
Argentina,2022,Pinot Noir,red,1943.8294,,,New World
Argentina,2022,Prosecco,white,14.714,,,New World
Argentina,2022,Raboso Piave,red,22.4181,,,New World
Argentina,2022,Red Globe,red,2221.1385,,,New World
Argentina,2022,Rieslina,white,76.5641,,,New World
Argentina,2022,Riesling,white,69.4145,,,New World
Argentina,2022,Rondinella,red,0.0621,,,New World
Argentina,2022,Roussanne,white,3.71,,,New World
Argentina,2022,Ruby Cabernet,red,0.1114,,,New World
Argentina,2022,Ruby Seedless,red,35.2441,,,New World
Argentina,2022,Rutilia,white,0.5375,,,New World
Argentina,2022,Saint Jeannet,white,23.6798,,,New World
Argentina,2022,Sangiovese,red,1415.0794999999998,,,New World
Argentina,2022,Sauvignon Blanc,white,1828.8383,,,New World
Argentina,2022,Sauvignon Blanc (G),white,5.39,,,New World
Argentina,2022,Sauvignonasse,white,311.754,,,New World
Argentina,2022,Serna,grey_or_gris,77.5545,,,New World
Argentina,2022,Silvaner,white,3.3609,,,New World
Argentina,2022,Sultaniye,white,1191.2282,,,New World
Argentina,2022,Superior Seedless,white,1689.9556,,,New World
Argentina,2022,Syrah,red,11106.6774,,,New World
Argentina,2022,Sémillon,white,578.3883000000001,,,New World
Argentina,2022,Tannat,red,826.3823,,,New World
Argentina,2022,Tempranillo,red,5192.7676,,,New World
Argentina,2022,Teroldego,red,1.25,,,New World
Argentina,2022,Torrontes Mendocino,white,520.0642,,,New World
Argentina,2022,Torrontés Riojano,white,7287.6599,,,New World
Argentina,2022,Torrontés Sanjuanino,white,1405.6205,,,New World
Argentina,2022,Touriga Nacional,red,19.3032,,,New World
Argentina,2022,Trebbiano Toscano,white,1181.5751,,,New World
Argentina,2022,Tribidrag,red,1.7997,,,New World
Argentina,2022,Trousseau,red,23.2423,,,New World
Argentina,2022,Verdejo,white,0.71,,,New World
Argentina,2022,Verdelho,white,13.43,,,New World
Argentina,2022,Verdicchio Bianco,white,7.717,,,New World
Argentina,2022,Verduzzo Friulano,white,0.4622,,,New World
Argentina,2022,Vermentino,white,1.6103,,,New World
Argentina,2022,Victoria,white,102.3228,,,New World
Argentina,2022,Viognier,white,640.0865,,,New World
Argentina,2022,other,unknown,60.3736,,,New World
Argentina,2022,other red,red,36.089,,,New World
Argentina,2022,other white,white,611.3045,,,New World
Armenia,2000,Garandmak,white,930.7778,7.9,7353.14462,Old World
Armenia,2000,Kangun,white,849.8406,7.9,6713.74074,Old World
Armenia,2000,Mskhali,white,1092.652,7.9,8631.9508,Old World
Armenia,2000,Muscat Blanc à Petits Grains,white,526.0918,7.9,4156.125220000001,Old World
Armenia,2000,Rkatsiteli,white,2468.585,7.9,19501.8215,Old World
Armenia,2000,Voskeat,white,809.372,7.9,6394.0388,Old World
Armenia,2000,other white,white,4528.4359,7.9,35774.64361000001,Old World
Armenia,2010,Garandmak,white,930.7778,15.2,14147.82256,Old World
Armenia,2010,Kangun,white,849.8406,15.2,12917.57712,Old World
Armenia,2010,Mskhali,white,1092.652,15.2,16608.3104,Old World
Armenia,2010,Muscat Blanc à Petits Grains,white,526.0918,15.2,7996.59536,Old World
Armenia,2010,Rkatsiteli,white,2468.585,15.2,37522.492,Old World
Armenia,2010,Voskeat,white,809.372,15.2,12302.4544,Old World
Armenia,2010,other white,white,4528.4359,15.2,68832.22568,Old World
Armenia,2016,other red,red,4405.0,10.9,48014.5,Old World
Armenia,2016,other white,white,10300.0,10.9,112270.0,Old World
Armenia,2022,Akhtanak,red,147.8605,,,Old World
Armenia,2022,Alurdreni,red,46.907,,,Old World
Armenia,2022,Areni Sev,red,883.98351,,,Old World
Armenia,2022,Bayanshira,white,202.6622,,,Old World
Armenia,2022,Charentsi,red,36.98,,,Old World
Armenia,2022,Chilar,white,46.997,,,Old World
Armenia,2022,Garandmak,white,40.714000000000006,,,Old World
Armenia,2022,Kangun,white,3802.5619,,,Old World
Armenia,2022,Karmrahyut,red,223.219,,,Old World
Armenia,2022,Khindogni,red,30.125,,,Old World
Armenia,2022,Lalvari,white,68.89627,,,Old World
Armenia,2022,Megrabuir,red,732.41635,,,Old World
Armenia,2022,Milagh,red,106.498,,,Old World
Armenia,2022,Mskhali,white,96.71399999999994,,,Old World
Armenia,2022,Muscat,white,82.6296,,,Old World
Armenia,2022,Nerkeni,red,53.3,,,Old World
Armenia,2022,Rkatsiteli,white,2753.8262,,,Old World
Armenia,2022,Tigrani,red,34.900000000000006,,,Old World
Armenia,2022,Voskeat,white,146.6724000000001,,,Old World
Australia,2000,Afus Ali,white,327.70000000000005,10.0,3277.0000000000005,New World
Australia,2000,Barbera,red,102.9,10.0,1029.0,New World
Australia,2000,Cabernet Franc,red,744.0,10.0,7440.0,New World
Australia,2000,Cabernet Sauvignon,red,24996.5,10.0,249965.0,New World
Australia,2000,Canada Muscat,white,48.6,10.0,486.0,New World
Australia,2000,Cayetana Blanca,white,248.9,10.0,2489.0,New World
Australia,2000,Chardonnay,white,17265.8,10.0,172658.0,New World
Australia,2000,Chenin Blanc,white,840.9,10.0,8409.0,New World
Australia,2000,Colombard,white,1801.4,10.0,18014.0,New World
Australia,2000,Crouchen,white,97.6,10.0,976.0,New World
Australia,2000,Côt,red,428.7,10.0,4287.0,New World
Australia,2000,Durif,red,181.0,10.0,1810.0,New World
Australia,2000,Garnacha Tinta,red,2139.0,10.0,21390.0,New World
Australia,2000,Gewürztraminer,white,521.3000000000001,10.0,5213.000000000001,New World
Australia,2000,Korinthiaki,red,778.3,10.0,7783.0,New World
Australia,2000,Marsanne,white,216.2,10.0,2162.0,New World
Australia,2000,Mazuelo,red,89.60000000000001,10.0,896.0000000000001,New World
Australia,2000,Merlot,red,7669.1,10.0,76691.0,New World
Australia,2000,Monastrell,red,947.8,10.0,9478.0,New World
Australia,2000,Muscadelle,white,198.0,10.0,1980.0,New World
Australia,2000,Muscat Blanc à Petits Grains,white,213.8,10.0,2138.0,New World
Australia,2000,Muscat Blanc à Petits Grains (R),white,380.1,10.0,3801.0,New World
Australia,2000,Muscat of Alexandria,white,2495.4,10.0,24954.0,New World
Australia,2000,Nebbiolo,red,50.2,10.0,502.0,New World
Australia,2000,Palomino Fino,white,124.4,10.0,1244.0,New World
Australia,2000,Pedro Ximénez,white,89.0,10.0,890.0,New World
Australia,2000,Petit Verdot,red,721.0,10.0,7210.0,New World
Australia,2000,Pinot Meunier,red,107.2,10.0,1072.0,New World
Australia,2000,Pinot Noir,red,3223.4,10.0,32234.0,New World
Australia,2000,Riesling,white,3128.7,10.0,31287.0,New World
Australia,2000,Ruby Cabernet,red,2424.4,10.0,24244.0,New World
Australia,2000,Sangiovese,red,371.8,10.0,3718.0,New World
Australia,2000,Sauvignon Blanc,white,2601.9,10.0,26019.0,New World
Australia,2000,Sultaniye,white,10297.9,10.0,102979.0,New World
Australia,2000,Syrah,red,29295.0,10.0,292950.0,New World
Australia,2000,Sémillon,white,6528.2,10.0,65282.0,New World
Australia,2000,Taminga,white,45.6,10.0,456.0,New World
Australia,2000,Tarrango,red,120.1,10.0,1201.0,New World
Australia,2000,Tempranillo,red,41.4,10.0,414.0,New World
Australia,2000,Touriga Nacional,red,72.8,10.0,728.0,New World
Australia,2000,Trebbiano Toscano,white,685.2,10.0,6852.0,New World
Australia,2000,Verdelho,white,1293.2,10.0,12932.0,New World
Australia,2000,Viognier,white,116.7,10.0,1167.0,New World
Australia,2000,other red,red,2868.1,10.0,28681.0,New World
Australia,2000,other white,white,3663.4,10.0,36634.0,New World
Australia,2010,Arneis,white,152.6,11.0,1678.6,New World
Australia,2010,Barbera,red,116.1,11.0,1277.1,New World
Australia,2010,Cabernet Franc,red,590.7,11.0,6497.700000000001,New World
Australia,2010,Cabernet Sauvignon,red,25967.0,11.0,285637.0,New World
Australia,2010,Chardonnay,white,27772.8,11.0,305500.8,New World
Australia,2010,Chenin Blanc,white,541.0,11.0,5951.0,New World
Australia,2010,Colombard,white,2205.1,11.0,24256.1,New World
Australia,2010,Crouchen,white,95.2,11.0,1047.2,New World
Australia,2010,Côt,red,355.7,11.0,3912.7,New World
Australia,2010,Dolcetto,red,154.20000000000002,11.0,1696.2000000000005,New World
Australia,2010,Durif,red,416.7,11.0,4583.7,New World
Australia,2010,Garnacha Tinta,red,1747.7,11.0,19224.7,New World
Australia,2010,Gewürztraminer,white,834.4000000000001,11.0,9178.4,New World
Australia,2010,Marsanne,white,238.1,11.0,2619.1,New World
Australia,2010,Merlot,red,10027.85,11.0,110306.35,New World
Australia,2010,Monastrell,red,691.7,11.0,7608.700000000001,New World
Australia,2010,Muscadelle,white,67.3,11.0,740.3,New World
Australia,2010,Muscat Blanc à Petits Grains,white,532.7,11.0,5859.700000000001,New World
Australia,2010,Muscat Blanc à Petits Grains (R),white,230.0,11.0,2530.0,New World
Australia,2010,Muscat of Alexandria,white,2043.3,11.0,22476.3,New World
Australia,2010,Nebbiolo,red,97.8,11.0,1075.8,New World
